Is Duplicate Row?,Days to Ship,Table Names,File Paths,Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales,Discount,Product Name,Return Reason,Returned?,Return Notes,Return Approver,Quota-2015,Quota-2016,Quota-2017,Quota-2018
Unique,5,Orders_East.xlsx/Orders_East,,Furniture,Buffalo,United States,EB-13750,Edward Becker,6/5/2016 12:00:00 AM,CA-2016-166947,14215,FUR-CH-10004997,169.182,9,East,6559,Corporate,6/10/2016 12:00:00 AM,Standard Class,New York,Chairs,1522.63,0.1,Hon Every-Day Series Multi-Task Chairs,,No,,,125000,150000,175000,200000
Unique,5,Orders_East.xlsx/Orders_East,,Office Supplies,Newark,United States,CW-11905,Carl Weiss,5/13/2018 12:00:00 AM,CA-2018-161655,19711,OFF-BI-10002082,149.76,9,East,8336,Home Office,5/18/2018 12:00:00 AM,Second Class,Delaware,Binders,299.51,0,GBC Twin Loop Wire Binding Elements,,No,,,125000,150000,175000,200000
Unique,1,Orders_West.csv,,Office Supplies,Los Angeles,United States,TB-21250,Tim Brockman,11/14/2017 12:00:00 AM,US-2017-112970,90049,OFF-AR-10003829,2.8536,3,West,6030,Consumer,11/15/2017 12:00:00 AM,First Class,California,Art,9.84,0,Newell 35,,No,,,115000,200000,225000,300000
Unique,3,Orders_West.csv,,Office Supplies,San Francisco,United States,NM-18445,Nathan Mautz,4/23/2015 12:00:00 AM,CA-2015-111857,94109,OFF-PA-10001878,22.9877,1,West,9290,Home Office,4/26/2015 12:00:00 AM,Second Class,California,Paper,48.91,0,Xerox 1891,,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Office Supplies,San Francisco,United States,BD-11605,Brian Dahlen,8/15/2015 12:00:00 AM,US-2015-164406,94122,OFF-BI-10003638,15.093,3,West,9826,Consumer,8/19/2015 12:00:00 AM,Standard Class,California,Binders,46.44,0.2,GBC Durable Plastic Covers,,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Technology,Albuquerque,United States,BF-11215,Benjamin Farhat,3/13/2018 12:00:00 AM,CA-2018-106859,87105,TEC-PH-10004531,49.2576,8,West,3066,Home Office,3/18/2018 12:00:00 AM,Second Class,New Mexico,Phones,140.736,0.2,OtterBox Commuter Series Case - iPhone 5 & 5s,,No,,,115000,200000,225000,300000
Unique,6,Orders_West.csv,,Office Supplies,Springfield,United States,MP-18175,Mike Pelletier,12/15/2017 12:00:00 AM,US-2017-127334,97477,OFF-AP-10001205,8.716800000,2,West,6648,Home Office,12/21/2017 12:00:00 AM,Standard Class,Oregon,Appliances,87.168,0.2,Belkin 5 Outlet SurgeMaster Power Centers,,No,,,115000,200000,225000,300000
Unique,1,orders_south_2015,orders_south_2017.csv,Technology,Little Rock,United States,CK-12595,Clytie Kelty,6/6/2017 12:00:00 AM,US-2017-167472,72209,TEC-AC-10003038,5.1015,3,South,5533,Consumer,6/7/2017 12:00:00 AM,First Class,Arkansas,Accessories,26.85,0,Kingston Digital DataTraveler 16GB USB 2.0,,No,,,100000,100000,100000,100000
Unique,6,orders_south_2015,orders_south_2018.csv,Furniture,Virginia Beach,United States,OT-18730,Olvera Toch,10/26/2018 12:00:00 AM,CA-2018-162173,23464,FUR-TA-10001520,60.6645,5,South,6664,Consumer,11/1/2018 12:00:00 AM,Standard Class,Virginia,Tables,356.85,0,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",,No,,,100000,100000,100000,100000
Unique,4,Orders_Central.csv,,Technology,Rochester,United States,TP-21130,Theone Pippenger,12/4/2018 12:00:00 AM,US-2018-107384,55901,TEC-AC-10001539,143.982,5,Central,6534,Consumer,12/8/2018 12:00:00 AM,Standard Class,Minnesota,Accessories,399.95,0,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Furniture,Tulsa,United States,TB-21400,Tom Boeckenhauer,9/7/2015 12:00:00 AM,CA-2015-131002,74133,FUR-FU-10004270,23.6529,3,Central,2646,Consumer,9/12/2015 12:00:00 AM,Second Class,Oklahoma,Furnishings,57.69,0,"Executive Impressions 13"" Clairmont Wall Clock",,No,,,100000,105000,120000,145000
Unique,6,Orders_Central.csv,,Office Supplies,Houston,United States,CC-12370,Christopher Conant,11/6/2018 12:00:00 AM,CA-2018-106691,77070,OFF-BI-10000145,-1.9344,2,Central,8966,Consumer,11/12/2018 12:00:00 AM,Standard Class,Texas,Binders,1.248,0.8,Zipper Ring Binder Pockets,,No,,,100000,105000,120000,145000
Unique,7,Orders_Central.csv,,Furniture,Aurora,United States,LP-17095,Liz Preis,1/30/2018 12:00:00 AM,CA-2018-121790,60505,FUR-TA-10003469,-47.175,1,Central,8268,Consumer,2/6/2018 12:00:00 AM,Standard Class,Illinois,Tables,69.375,0.5,Balt Split Level Computer Training Table,,No,,,100000,105000,120000,145000
Unique,2,Orders_West.csv,,Office Supplies,San Francisco,United States,RD-19720,Roger Demir,7/20/2015 12:00:00 AM,CA-2015-157546,94122,OFF-BI-10002498,30.2778,6,West,7229,Consumer,7/22/2015 12:00:00 AM,First Class,California,Binders,89.712,0.2,Clear Mylar Reinforcing Strips,,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Office Supplies,Los Angeles,United States,GG-14650,Greg Guthrie,10/31/2015 12:00:00 AM,CA-2015-106439,90049,OFF-BI-10004209,6.03,3,West,2064,Corporate,11/4/2015 12:00:00 AM,Standard Class,California,Binders,19.296,0.2,"Fellowes Twister Kit, Gray/Clear, 3/pkg",,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Office Supplies,San Diego,United States,DB-13270,Deborah Brumfield,2/4/2015 12:00:00 AM,CA-2015-107181,92024,OFF-PA-10000350,16.0928,4,West,1545,Home Office,2/8/2015 12:00:00 AM,Standard Class,California,Paper,34.24,0,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Office Supplies,Mesa,United States,TG-21310,Toby Gnade,7/14/2016 12:00:00 AM,CA-2016-143364,85204,OFF-PA-10001846,6.7048,4,West,7865,Consumer,7/19/2016 12:00:00 AM,Second Class,Arizona,Paper,18.496,0.2,Xerox 1899,,No,,,115000,200000,225000,300000
Unique,6,Orders_West.csv,,Office Supplies,Long Beach,United States,DL-12865,Dan Lawera,9/25/2017 12:00:00 AM,US-2017-125402,90805,OFF-AR-10002255,1.6704,2,West,9842,Consumer,10/1/2017 12:00:00 AM,Standard Class,California,Art,5.76,0,Newell 346,,No,,,115000,200000,225000,300000
Unique,3,Orders_West.csv,,Office Supplies,Greeley,United States,SO-20335,Sean O'Donnell,4/23/2018 12:00:00 AM,CA-2018-101700,80634,OFF-EN-10003134,7.008,2,West,8592,Consumer,4/26/2018 12:00:00 AM,First Class,Colorado,Envelopes,18.688,0.2,Staple envelope,Product Listed Incorrectly,Yes,,,115000,200000,225000,300000
Unique,3,orders_south_2015,orders_south_2018.csv,Office Supplies,Raleigh,United States,DB-13555,Dorothy Badders,9/14/2018 12:00:00 AM,CA-2018-115882,27604,OFF-AP-10002534,94.2784,4,South,8772,Corporate,9/17/2018 12:00:00 AM,First Class,North Carolina,Appliances,942.784,0.2,3.6 Cubic Foot Counter Height Office Refrigerator,,No,,,100000,100000,100000,100000
Unique,5,Orders_East.xlsx/Orders_East,,Technology,Newark,United States,DM-13345,Denise Monton,11/7/2017 12:00:00 AM,CA-2017-144554,43055,TEC-AC-10002800,22.4955,3,East,3061,Corporate,11/12/2017 12:00:00 AM,Standard Class,Ohio,Accessories,119.97,0.2,Plantronics Audio 478 Stereo USB Headset,,No,,,125000,150000,175000,200000
Unique,3,Orders_West.csv,,Office Supplies,Des Moines,United States,BM-11140,Becky Martin,9/2/2017 12:00:00 AM,CA-2017-106278,98198,OFF-EN-10003567,30.9918,3,West,9070,Consumer,9/5/2017 12:00:00 AM,Second Class,Washington,Envelopes,65.94,0,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Office Supplies,Los Angeles,United States,SN-20710,Steve Nguyen,5/6/2015 12:00:00 AM,US-2015-154879,90004,OFF-LA-10004425,2.7166,2,West,4410,Home Office,5/11/2015 12:00:00 AM,Standard Class,California,Labels,5.78,0,Staple-on labels,,No,,,115000,200000,225000,300000
Unique,5,orders_south_2015,orders_south_2015.csv,Office Supplies,Henderson,United States,DB-13555,Dorothy Badders,4/21/2015 12:00:00 AM,CA-2015-136336,42420,OFF-ST-10002574,0,6,South,9075,Corporate,4/26/2015 12:00:00 AM,Standard Class,Kentucky,Storage,828.84,0,"SAFCO Commercial Wire Shelving, Black",,No,,,100000,100000,100000,100000
Unique,3,Orders_Central.csv,,Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,4/1/2018 12:00:00 AM,CA-2018-145877,65807,OFF-EN-10001990,13.348,5,Central,2403,Consumer,4/4/2018 12:00:00 AM,Second Class,Missouri,Envelopes,28.4,0,Staple envelope,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Detroit,United States,BT-11395,Bill Tyler,11/29/2016 12:00:00 AM,CA-2016-110016,48227,OFF-PA-10000349,9.3624,4,Central,1081,Corporate,12/4/2016 12:00:00 AM,Standard Class,Michigan,Paper,19.92,0,Easy-staple paper,,No,,,100000,105000,120000,145000
Unique,3,Orders_East.xlsx/Orders_East,,Technology,Long Beach,United States,PJ-19015,Pauline Johnson,7/20/2017 12:00:00 AM,CA-2017-137939,11561,TEC-PH-10003589,43.176,5,East,7987,Consumer,7/23/2017 12:00:00 AM,Second Class,New York,Phones,89.95,0,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,,No,,,125000,150000,175000,200000
Unique,4,Orders_East.xlsx/Orders_East,,Office Supplies,Philadelphia,United States,DB-13210,Dean Braden,9/5/2017 12:00:00 AM,CA-2017-158778,19134,OFF-AR-10000896,0.5904,3,East,7593,Consumer,9/9/2017 12:00:00 AM,Standard Class,Pennsylvania,Art,7.87,0.2,Newell 329,,No,,,125000,150000,175000,200000
Unique,6,Orders_East.xlsx/Orders_East,,Office Supplies,Plainfield,United States,KF-16285,Karen Ferguson,4/8/2018 12:00:00 AM,CA-2018-112333,7060,OFF-ST-10001780,621.9744,4,East,3987,Home Office,4/14/2018 12:00:00 AM,Standard Class,New Jersey,Storage,2591.55,0,Tennsco 16-Compartment Lockers with Coat Rack,,No,,,125000,150000,175000,200000
Unique,4,Orders_West.csv,,Technology,Denver,United States,BS-11380,Bill Stewart,12/2/2018 12:00:00 AM,US-2018-112347,80219,TEC-PH-10004833,-14.34,6,West,7544,Corporate,12/6/2018 12:00:00 AM,Standard Class,Colorado,Phones,57.36,0.2,Macally Suction Cup Mount,,No,,,115000,200000,225000,300000
Unique,5,orders_south_2015,orders_south_2018.csv,Office Supplies,Franklin,United States,DK-12895,Dana Kaydos,8/27/2018 12:00:00 AM,CA-2018-133501,37064,OFF-PA-10004888,1.8144,1,South,4340,Consumer,9/1/2018 12:00:00 AM,Standard Class,Tennessee,Paper,5.184,0.2,Xerox 217,,No,,,100000,100000,100000,100000
Unique,5,Orders_Central.csv,,Office Supplies,Houston,United States,SC-20725,Steven Cartwright,11/7/2015 12:00:00 AM,CA-2015-159310,77070,OFF-SU-10004115,3.5623,7,Central,4783,Consumer,11/12/2015 12:00:00 AM,Standard Class,Texas,Supplies,40.712,0.2,Acme Stainless Steel Office Snips,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Jackson,United States,NG-18355,Nat Gilpin,11/24/2015 12:00:00 AM,CA-2015-100762,49201,OFF-AR-10000380,45.576,4,Central,6315,Corporate,11/29/2015 12:00:00 AM,Standard Class,Michigan,Art,151.92,0,"Hunt PowerHouse Electric Pencil Sharpener, Blue",,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,San Antonio,United States,LT-17110,Liz Thompson,3/13/2017 12:00:00 AM,CA-2017-159373,78207,OFF-PA-10000659,24.528,5,Central,2346,Consumer,3/18/2017 12:00:00 AM,Standard Class,Texas,Paper,70.08,0.2,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",,No,,,100000,105000,120000,145000
Unique,0,Orders_East.xlsx/Orders_East,,Furniture,New York City,United States,EN-13780,Edward Nazzal,6/4/2017 12:00:00 AM,CA-2017-165848,10035,FUR-FU-10003878,20.7808,4,East,2605,Consumer,6/4/2017 12:00:00 AM,Same Day,New York,Furnishings,61.11,0,"Linden 10"" Round Wall Clock, Black",,No,,,125000,150000,175000,200000
Unique,4,Orders_East.xlsx/Orders_East,,Office Supplies,Waterbury,United States,DB-13360,Dennis Bolton,4/10/2018 12:00:00 AM,CA-2018-150623,6708,OFF-ST-10003692,71.5375,5,East,6380,Home Office,4/14/2018 12:00:00 AM,Standard Class,Connecticut,Storage,286.14,0,Recycled Steel Personal File for Hanging File Folders,,No,,,125000,150000,175000,200000
Unique,2,Orders_West.csv,,Office Supplies,Los Angeles,United States,PG-18895,Paul Gonzalez,12/17/2016 12:00:00 AM,CA-2016-134117,90008,OFF-AR-10003903,53.261,5,West,8937,Consumer,12/19/2016 12:00:00 AM,Second Class,California,Art,204.85,0,Sanford 52201 APSCO Electric Pencil Sharpener,,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Technology,Los Angeles,United States,GB-14530,George Bell,12/5/2016 12:00:00 AM,CA-2016-149566,90049,TEC-AC-10001266,17.55,3,West,8548,Corporate,12/10/2016 12:00:00 AM,Standard Class,California,Accessories,39,0,Memorex Micro Travel Drive 8 GB,,No,,,115000,200000,225000,300000
Unique,4,orders_south_2015,orders_south_2015.csv,Technology,Wilmington,United States,LC-16885,Lena Creighton,4/25/2015 12:00:00 AM,CA-2015-110100,28403,TEC-PH-10004531,37.797,3,South,2714,Consumer,4/29/2015 12:00:00 AM,Standard Class,North Carolina,Phones,302.376,0.2,AT&T CL2909,,No,,,100000,100000,100000,100000
Unique,2,Orders_Central.csv,,Office Supplies,Rockford,United States,JB-15400,Jennifer Braxton,12/23/2018 12:00:00 AM,CA-2018-117443,61107,OFF-BI-10004002,-22.144,4,Central,6997,Corporate,12/25/2018 12:00:00 AM,Second Class,Illinois,Binders,13.84,0.8,Wilson Jones International Size A4 Ring Binders,,No,,,100000,105000,120000,145000
Unique,3,Orders_Central.csv,,Office Supplies,Houston,United States,LS-17245,Lynn Smith,6/15/2017 12:00:00 AM,CA-2017-152765,77036,OFF-PA-10000483,54.215,7,Central,6050,Consumer,6/18/2017 12:00:00 AM,First Class,Texas,Paper,173.488,0.2,Xerox 19,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Omaha,United States,AG-10270,Alejandro Grove,9/13/2017 12:00:00 AM,CA-2017-105732,68104,OFF-ST-10004340,100.7316,6,Central,7387,Consumer,9/18/2017 12:00:00 AM,Standard Class,Nebraska,Storage,373.08,0,"Fellowes Mobile File Cart, Black",,No,,,100000,105000,120000,145000
Unique,3,Orders_East.xlsx/Orders_East,,Office Supplies,Rochester,United States,MS-17830,Melanie Seite,7/23/2016 12:00:00 AM,CA-2016-124044,14609,OFF-BI-10003460,3.6792,3,East,4846,Consumer,7/26/2016 12:00:00 AM,Second Class,New York,Binders,10.51,0.2,Acco 3-Hole Punch,,No,,,125000,150000,175000,200000
Unique,5,Orders_East.xlsx/Orders_East,,Office Supplies,Bristol,United States,CA-12310,Christine Abelman,7/19/2015 12:00:00 AM,US-2015-150434,6010,OFF-BI-10003694,9.6048,2,East,3356,Corporate,7/24/2015 12:00:00 AM,Standard Class,Connecticut,Binders,20.87,0,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",,No,,,125000,150000,175000,200000
Unique,5,Orders_East.xlsx/Orders_East,,Office Supplies,Philadelphia,United States,AS-10240,Alan Shonely,4/7/2017 12:00:00 AM,CA-2017-114405,19120,OFF-AP-10003278,2.5146,3,East,9935,Consumer,4/12/2017 12:00:00 AM,Standard Class,Pennsylvania,Appliances,33.52,0.2,Belkin 7-Outlet SurgeMaster Home Series,,No,,,125000,150000,175000,200000
Unique,6,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,SP-20545,Sibella Parks,2/6/2018 12:00:00 AM,US-2018-101840,10024,OFF-BI-10000279,15.606,4,East,7027,Corporate,2/12/2018 12:00:00 AM,Standard Class,New York,Binders,46.24,0.2,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",,No,,,125000,150000,175000,200000
Unique,2,Orders_West.csv,,Office Supplies,Seattle,United States,DW-13540,Don Weiss,9/23/2018 12:00:00 AM,CA-2018-132521,98105,OFF-BI-10000404,2.322,1,West,1080,Consumer,9/25/2018 12:00:00 AM,Second Class,Washington,Binders,6.88,0.2,Avery Printable Repositionable Plastic Tabs,,No,,,115000,200000,225000,300000
Unique,3,Orders_West.csv,,Office Supplies,Aurora,United States,DS-13030,Darrin Sayre,9/28/2018 12:00:00 AM,US-2018-125717,80013,OFF-ST-10001522,-29.4368,2,West,4461,Home Office,10/1/2018 12:00:00 AM,First Class,Colorado,Storage,147.184,0.2,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Office Supplies,San Francisco,United States,VG-21790,Vivek Gonzalez,1/29/2018 12:00:00 AM,CA-2018-139304,94109,OFF-SU-10001664,2.2282,1,West,5031,Consumer,2/2/2018 12:00:00 AM,Standard Class,California,Supplies,8.57,0,Acme Office Executive Series Stainless Steel Trimmers,,No,,,115000,200000,225000,300000
Unique,5,Orders_West.csv,,Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,9/18/2018 12:00:00 AM,CA-2018-106180,94122,OFF-PA-10004327,68.976,3,West,144,Corporate,9/23/2018 12:00:00 AM,Standard Class,California,Paper,143.7,0,Xerox 1911,,No,,,115000,200000,225000,300000
Unique,5,orders_south_2015,orders_south_2016.csv,Office Supplies,Atlanta,United States,FH-14350,Fred Harton,8/23/2016 12:00:00 AM,CA-2016-165624,30318,OFF-PA-10002319,94.962,5,South,4016,Consumer,8/28/2016 12:00:00 AM,Standard Class,Georgia,Paper,193.8,0,Xerox 1944,,No,,,100000,100000,100000,100000
Unique,6,orders_south_2015,orders_south_2018.csv,Office Supplies,Tallahassee,United States,NB-18655,Nona Balk,10/27/2018 12:00:00 AM,CA-2018-110310,32303,OFF-BI-10001097,-3.9249,3,South,9241,Corporate,11/2/2018 12:00:00 AM,Standard Class,Florida,Binders,5.607,0.7,Avery Hole Reinforcements,,No,,,100000,100000,100000,100000
Unique,4,Orders_Central.csv,,Office Supplies,Jackson,United States,HP-14815,Harold Pawlan,10/31/2016 12:00:00 AM,CA-2016-122259,49201,OFF-SU-10002573,21.036,4,Central,398,Home Office,11/4/2016 12:00:00 AM,Standard Class,Michigan,Supplies,70.12,0,"Acme 10"" Easy Grip Assistive Scissors",,No,,,100000,105000,120000,145000
Unique,1,Orders_East.xlsx/Orders_East,,Furniture,Philadelphia,United States,TD-20995,Tamara Dahlen,11/23/2018 12:00:00 AM,CA-2018-103156,19120,FUR-FU-10000320,7.2144,9,East,3381,Consumer,11/24/2018 12:00:00 AM,First Class,Pennsylvania,Furnishings,24.04,0.2,OIC Stacking Trays,,No,,,125000,150000,175000,200000
Unique,5,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,CG-12040,Catherine Glotzbach,3/19/2018 12:00:00 AM,US-2018-104955,10024,OFF-LA-10003121,13.2986,7,East,1477,Home Office,3/24/2018 12:00:00 AM,Standard Class,New York,Labels,28.91,0,Avery 506,,No,,,125000,150000,175000,200000
Unique,4,Orders_West.csv,,Office Supplies,Los Angeles,United States,JM-15265,Janet Molinari,8/25/2015 12:00:00 AM,CA-2015-104178,90036,OFF-ST-10004258,13.1868,4,West,5947,Corporate,8/29/2015 12:00:00 AM,Standard Class,California,Storage,48.84,0,Portable Personal File Box,,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Technology,Covington,United States,SN-20710,Steve Nguyen,9/26/2017 12:00:00 AM,CA-2017-169957,98042,TEC-AC-10003063,21,4,West,4034,Home Office,9/30/2017 12:00:00 AM,Standard Class,Washington,Accessories,100,0,Micro Innovations USB RF Wireless Keyboard with Mouse,,No,,,115000,200000,225000,300000
Unique,6,Orders_West.csv,,Furniture,Los Angeles,United States,CS-11950,Carlos Soltero,10/21/2017 12:00:00 AM,CA-2017-161746,90045,FUR-FU-10003731,5.5888,2,West,9709,Consumer,10/27/2017 12:00:00 AM,Standard Class,California,Furnishings,19.96,0,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",,No,,,115000,200000,225000,300000
Unique,7,Orders_West.csv,,Office Supplies,Los Angeles,United States,HG-14965,Henry Goldwyn,3/31/2018 12:00:00 AM,US-2018-160143,90004,OFF-SU-10004231,8.019,3,West,7536,Corporate,4/7/2018 12:00:00 AM,Standard Class,California,Supplies,29.7,0,Acme Tagit Stainless Steel Antibacterial Scissors,,No,,,115000,200000,225000,300000
Unique,7,Orders_West.csv,,Office Supplies,San Francisco,United States,CM-12445,Chuck Magee,6/9/2015 12:00:00 AM,CA-2015-133851,94122,OFF-SU-10001225,0.1472,2,West,861,Consumer,6/16/2015 12:00:00 AM,Standard Class,California,Supplies,7.36,0,Staple remover,,No,,,115000,200000,225000,300000
Unique,2,orders_south_2015,orders_south_2017.csv,Office Supplies,Tamarac,United States,AH-10195,Alan Haines,12/18/2017 12:00:00 AM,CA-2017-112697,33319,OFF-SU-10000646,-204.3145,5,South,289,Corporate,12/20/2017 12:00:00 AM,Second Class,Florida,Supplies,961.48,0.2,Premier Automatic Letter Opener,,No,,,100000,100000,100000,100000
Unique,3,Orders_Central.csv,,Office Supplies,Houston,United States,MV-17485,Mark Van Huff,6/25/2016 12:00:00 AM,CA-2016-119690,77041,OFF-LA-10001613,1.6704,2,Central,8036,Consumer,6/28/2016 12:00:00 AM,First Class,Texas,Labels,4.608,0.2,Avery File Folder Labels,,No,,,100000,105000,120000,145000
Unique,4,Orders_Central.csv,,Technology,Decatur,United States,DK-13150,David Kendrick,12/5/2015 12:00:00 AM,CA-2015-166191,62521,TEC-AC-10004659,76.6395,7,Central,182,Corporate,12/9/2015 12:00:00 AM,Second Class,Illinois,Accessories,408.744,0.2,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,,No,,,100000,105000,120000,145000
Unique,6,Orders_Central.csv,,Technology,Austin,United States,AS-10045,Aaron Smayling,8/1/2018 12:00:00 AM,CA-2018-162691,78745,TEC-MA-10000488,-263.9967,3,Central,1834,Corporate,8/7/2018 12:00:00 AM,Standard Class,Texas,Machines,1439.982,0.4,Bady BDG101FRU Card Printer,,No,,,100000,105000,120000,145000
Unique,2,Orders_East.xlsx/Orders_East,,Office Supplies,Philadelphia,United States,FM-14290,Frank Merwin,4/7/2016 12:00:00 AM,CA-2016-130554,19140,OFF-AR-10001954,1.0269,3,East,5876,Home Office,4/9/2016 12:00:00 AM,First Class,Pennsylvania,Art,11.73,0.2,Newell 331,,No,,,125000,150000,175000,200000
Unique,2,Orders_East.xlsx/Orders_East,,Technology,Dublin,United States,FH-14350,Fred Harton,6/1/2018 12:00:00 AM,CA-2018-106831,43017,TEC-PH-10001700,-34.3148,4,East,4840,Consumer,6/3/2018 12:00:00 AM,First Class,Ohio,Phones,158.37,0.4,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,,No,,,125000,150000,175000,200000
Unique,5,Orders_East.xlsx/Orders_East,,Office Supplies,New York City,United States,EM-14065,Erin Mull,7/22/2015 12:00:00 AM,CA-2015-127691,10024,OFF-AR-10002053,1.6688,2,East,483,Consumer,7/27/2015 12:00:00 AM,Standard Class,New York,Art,5.96,0,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",,No,,,125000,150000,175000,200000
Unique,0,Orders_West.csv,,Office Supplies,San Francisco,United States,TT-21220,Thomas Thornton,8/8/2016 12:00:00 AM,CA-2016-168564,94109,OFF-BI-10002557,2.73,2,West,2932,Consumer,8/8/2016 12:00:00 AM,Same Day,California,Binders,7.28,0.2,Presstex Flexible Ring Binders,,No,,,115000,200000,225000,300000
Unique,2,Orders_West.csv,,Furniture,San Francisco,United States,EH-13765,Edward Hooks,3/13/2017 12:00:00 AM,CA-2017-136301,94109,FUR-FU-10004712,7.3528,2,West,5884,Corporate,3/15/2017 12:00:00 AM,Second Class,California,Furnishings,28.28,0,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",,No,,,115000,200000,225000,300000
Unique,4,Orders_West.csv,,Furniture,Helena,United States,AW-10930,Arthur Wiediger,11/13/2016 12:00:00 AM,CA-2016-144519,59601,FUR-FU-10000794,21.7532,7,West,7276,Home Office,11/17/2016 12:00:00 AM,Standard Class,Montana,Furnishings,63.98,0,"Eldon Stackable Tray, Side-Load, Legal, Smoke",,No,,,115000,200000,225000,300000
Unique,2,orders_south_2015,orders_south_2015.csv,Furniture,Florence,United States,IM-15070,Irene Maddox,12/19/2015 12:00:00 AM,CA-2015-120768,35630,FUR-CH-10000513,163.7874,14,South,1434,Consumer,12/21/2015 12:00:00 AM,Second Class,Alabama,Chairs,1819.86,0,High-Back Leather Manager's Chair,,No,,,100000,100000,100000,100000
Unique,4,orders_south_2015,orders_south_2017.csv,Office Supplies,Thomasville,United States,CS-12505,Cindy Stewart,11/13/2017 12:00:00 AM,CA-2017-121958,27360,OFF-SU-10000381,5.8653,7,South,1478,Consumer,11/17/2017 12:00:00 AM,Standard Class,North Carolina,Supplies,52.136,0.2,Acme Forged Steel Scissors with Black Enamel Handles,,No,,,100000,100000,100000,100000
Unique,4,Orders_Central.csv,,Technology,Houston,United States,MS-17770,Maxwell Schwartz,11/10/2017 12:00:00 AM,US-2017-144547,77036,TEC-AC-10004901,48.9902,7,Central,3894,Consumer,11/14/2017 12:00:00 AM,Standard Class,Texas,Accessories,279.944,0.2,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,,No,,,100000,105000,120000,145000
Unique,5,Orders_Central.csv,,Office Supplies,Elmhurst,United States,CR-12580,Clay Rozendal,4/18/2017 12:00:00 AM,CA-2017-155551,60126,OFF-PA-10001560,3.2616,2,Central,2423,Home Office,4/23/2017 12:00:00 AM,Standard Class,Illinois,Paper,9.664,0.2,"Adams Telephone Message Books, 5 1/4"" x 11""",,No,,,100000,105000,120000,145000
Unique,3,Orders_East.xlsx/Orders_East,,Office Supplies,Lancaster,United States,SZ-20035,Sam Zeldin,7/3/2018 12:00:00 AM,US-2018-111024,43130,OFF-PA-10000174,11.1024,4,East,3428,Home Office,7/6/2018 12:00:00 AM,Second Class,Ohio,Paper,32.89,0.2,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",,No,,,125000,150000,175000,200000
Unique,3,Orders_East.xlsx/Orders_East,,Office Supplies,Lancaster,United States,SZ-20035,Sam Zeldin,7/3/2018 12:00:00 AM,US-2018-111024,43130,OFF-PA-10002246,11.223,6,East,3430,Home Office,7/6/2018 12:00:00 AM,Second Class,Ohio,Paper,30.96,0.2,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",,No,,,125000,150000,175000,200000
